"Nombre_archivo_neris","Procedencia","Biosample","type","type2","Organization","PublicationDate","Isolation_source","Collection_date_ORG","Lat","Lon","City","Country","Continent","Bioproject","Collection_year","Collection_month","Collection_day"
"GCF_002248595.1",NA,"SAMN07450694","NCBI","BD","JCVI","2017/08/04","Human",2016-11-04,"13.7563309","100.5017651"," Bangkok","Thailand","Asia","PRJNA389557",2016,11,4
"GCF_002248625.1",NA,"SAMN07450576","NCBI","BD","JCVI","2017/08/04","Human",2016-04-26,"13.7563309","100.5017651"," Bangkok","Thailand","Asia","PRJNA389557",2016,4,26
"GCF_002248635.1",NA,"SAMN07450693","NCBI","BD","JCVI","2017/08/04","Human",2016-06-07,"13.7563309","100.5017651"," Bangkok","Thailand","Asia","PRJNA389557",2016,6,7
"GCF_002248815.1",NA,"SAMN07450681","NCBI","BD","JCVI","2017/08/04","Human",2014-11-20,"18.5744606","99.0087221"," Lamphun","Thailand","Asia","PRJNA389557",2014,11,20
"GCF_002248845.1",NA,"SAMN07450680","NCBI","BD","JCVI","2017/08/04","Human",2014-11-20,"18.5744606","99.0087221"," Lamphun","Thailand","Asia","PRJNA389557",2014,11,20
"GCF_002248955.2",NA,"SAMN07450600","NCBI","BD","JCVI","2017/08/04","Animal",2016-12-18,"13.8140293","100.0372929"," Nakhon Pathom","Thailand","Asia","PRJNA389557",2016,12,18
"GCF_002249125.1",NA,"SAMN07450692","NCBI","BD","JCVI","2017/08/04","Human",2016-07-04,"13.7563309","100.5017651"," Bangkok","Thailand","Asia","PRJNA389557",2016,7,4
"GCF_002249165.1",NA,"SAMN07450701","NCBI","BD","JCVI","2017/08/04","Human",2016-04-09,"13.7563309","100.5017651"," Bangkok","Thailand","Asia","PRJNA389557",2016,4,9
"GCF_002249195.1",NA,"SAMN07450690","NCBI","BD","JCVI","2017/08/04","Human",2016-09-10,"13.7563309","100.5017651"," Bangkok","Thailand","Asia","PRJNA389557",2016,9,10
"GCF_002249535.1",NA,"SAMN07450691","NCBI","BD","JCVI","2017/08/04","Human",2016-05-23,"13.7563309","100.5017651"," Bangkok","Thailand","Asia","PRJNA389557",2016,5,23
"GCF_002249975.2",NA,"SAMN07452764","NCBI","BD","Doherty Applied Microbial Genomics","2017/08/12","Human",2012-09-26,"-36.9847807","143.3906074"," Victoria","Australia","Oceania","PRJNA397262",2012,9,26
"GCF_002251875.2",NA,"SAMN07450608","NCBI","BD","JCVI","2017/08/04","Animal",2016-08-01,"13.8140293","100.0372929"," Nakhon Pathom","Thailand","Asia","PRJNA389557",2016,8,1
"GCF_002251895.1",NA,"SAMN07450554","NCBI","BD","JCVI","2017/08/04","Human",2016-06-24,"13.7563309","100.5017651"," Bangkok","Thailand","Asia","PRJNA389557",2016,6,24
"GCF_002317885.1",NA,"SAMN07450646","NCBI","BD","JCVI","2017/08/04","Animal",2015-03-08,"18.5744606","99.0087221"," Lamphun","Thailand","Asia","PRJNA389557",2015,3,8
"GCF_002365935.1",NA,"SAMN07450647","NCBI","BD","JCVI","2017/08/04","Animal",2016-02-19,"18.5744606","99.0087221"," Lamphun","Thailand","Asia","PRJNA389557",2016,2,19
"GCF_002631045.1",NA,"SAMN07732088","NCBI","BD","University of Sao Paulo","2017/10/02","Human",2003-04-01,"-23.5557714","-46.6395571"," Sao Paulo","Brazil","Americas",NA,2003,4,1
"GCF_002744555.1",NA,"SAMN07450645","NCBI","BD","JCVI","2017/08/04","Animal",2015-03-08,"18.5744606","99.0087221"," Lamphun","Thailand","Asia","PRJNA389557",2015,3,8
"GCF_002761515.1",NA,"SAMN04244588","NCBI","BD","Peking University People&apos;s Hospital","2015/11/06","Human",2010-07-08,"39.904211","116.407395","Beijing","China","Asia",NA,2010,7,8
"GCF_002807065.1",NA,"SAMN07259825","NCBI","BD","URMITE IHU-Mediterranee Infection","2017/06/21","Human",2015-12-15,"43.296482","5.36978"," Marseille","France","Europe","PRJNA391241",2015,12,15
"GCF_002850595.1",NA,"SAMN07609086","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-01-01,"30.6508899","104.07572"," Sichuan","China","Asia","PRJNA353728",2017,1,1
"GCF_002850635.1",NA,"SAMN07609170","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-24,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,24
"GCF_002851875.1",NA,"SAMN07609169","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-24,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,24
"GCF_002851905.1",NA,"SAMN07609167","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-17,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,17
"GCF_002851935.1",NA,"SAMN07609166","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-17,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,17
"GCF_002851955.1",NA,"SAMN07609165","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-17,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,17
"GCF_002851975.1",NA,"SAMN07609164","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-17,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,17
"GCF_002851995.1",NA,"SAMN07609163","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-17,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,17
"GCF_002852015.1",NA,"SAMN07609162","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-17,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,17
"GCF_002852055.1",NA,"SAMN07609161","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-17,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,17
"GCF_002852095.1",NA,"SAMN07609158","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852105.1",NA,"SAMN07609157","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852135.1",NA,"SAMN07609156","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852155.1",NA,"SAMN07609155","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852175.1",NA,"SAMN07609154","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852195.1",NA,"SAMN07609153","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852215.1",NA,"SAMN07609152","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852235.1",NA,"SAMN07609151","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852245.1",NA,"SAMN07609150","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852275.1",NA,"SAMN07609149","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852285.1",NA,"SAMN07609148","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-11,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,11
"GCF_002852315.1",NA,"SAMN07609147","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-05,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,5
"GCF_002852325.1",NA,"SAMN07609146","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-05,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,5
"GCF_002852355.1",NA,"SAMN07609145","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-05,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,5
"GCF_002852365.2",NA,"SAMN07609144","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-05,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,5
"GCF_002852395.1",NA,"SAMN07609143","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-05,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,5
"GCF_002852415.1",NA,"SAMN07609142","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-04-05,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,4,5
"GCF_002852435.1",NA,"SAMN07609140","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-03-27,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,3,27
"GCF_002852455.1",NA,"SAMN07609141","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-03-27,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,3,27
"GCF_002852475.1",NA,"SAMN07609139","NCBI","BD","West China Hospital, Sichuan University","2017/09/06","Human",2017-03-27,"30.5722599","104.0665099"," Sichuan, Chengdu","China","Asia","PRJNA353728",2017,3,27
